track_id,n_obs,first_scene,last_scene,zones,n_distinct_vessels
1132,6,S1A_IW_GRDH_1SDV_20250610T153356_20250610T153421_059586_rtc,S1C_IW_GRDH_1SDV_20250621T154053_20250621T154118_002883_rtc,[2],6
1133,1,S1A_IW_GRDH_1SDV_20250610T153356_20250610T153421_059586_rtc,S1A_IW_GRDH_1SDV_20250610T153356_20250610T153421_059586_rtc,[2],1
1134,1,S1A_IW_GRDH_1SDV_20250610T153356_20250610T153421_059586_rtc,S1A_IW_GRDH_1SDV_20250610T153356_20250610T153421_059586_rtc,[2],1
1135,1,S1A_IW_GRDH_1SDV_20250610T153356_20250610T153421_059586_rtc,S1A_IW_GRDH_1SDV_20250610T153356_20250610T153421_059586_rtc,[2],1
1136,1,S1A_IW_GRDH_1SDV_20250610T153356_20250610T153421_059586_rtc,S1A_IW_GRDH_1SDV_20250610T153356_20250610T153421_059586_rtc,[2],1
1137,5,S1A_IW_GRDH_1SDV_20250610T153356_20250610T153421_059586_rtc,S1C_IW_GRDH_1SDV_20250621T154053_20250621T154118_002883_rtc,[2],5
1138,1,S1A_IW_GRDH_1SDV_20250610T153356_20250610T153421_059586_rtc,S1A_IW_GRDH_1SDV_20250610T153356_20250610T153421_059586_rtc,[2],1
1139,1,S1A_IW_GRDH_1SDV_20250610T153356_20250610T153421_059586_rtc,S1A_IW_GRDH_1SDV_20250610T153356_20250610T153421_059586_rtc,[2],1
1140,1,S1A_IW_GRDH_1SDV_20250610T153356_20250610T153421_059586_rtc,S1A_IW_GRDH_1SDV_20250610T153356_20250610T153421_059586_rtc,[2],1
1141,1,S1A_IW_GRDH_1SDV_20250610T153356_20250610T153421_059586_rtc,S1A_IW_GRDH_1SDV_20250610T153356_20250610T153421_059586_rtc,[2],1
1142,4,S1A_IW_GRDH_1SDV_20250610T153356_20250610T153421_059586_rtc,S1C_IW_GRDH_1SDV_20250621T154053_20250621T154118_002883_rtc,[2],4
1143,6,S1A_IW_GRDH_1SDV_20250610T153356_20250610T153421_059586_rtc,S1C_IW_GRDH_1SDV_20250616T153230_20250616T153255_002810_rtc,[1],6
1144,1,S1A_IW_GRDH_1SDV_20250615T154143_20250615T154208_059659_076855_rtc,S1A_IW_GRDH_1SDV_20250615T154143_20250615T154208_059659_076855_rtc,[1],1
1145,1,S1A_IW_GRDH_1SDV_20250615T154143_20250615T154208_059659_076855_rtc,S1A_IW_GRDH_1SDV_20250615T154143_20250615T154208_059659_076855_rtc,[1],1
1146,1,S1A_IW_GRDH_1SDV_20250615T154143_20250615T154208_059659_076855_rtc,S1A_IW_GRDH_1SDV_20250615T154143_20250615T154208_059659_076855_rtc,[1],1
1147,1,S1A_IW_GRDH_1SDV_20250615T154143_20250615T154208_059659_076855_rtc,S1A_IW_GRDH_1SDV_20250615T154143_20250615T154208_059659_076855_rtc,[1],1
1148,1,S1A_IW_GRDH_1SDV_20250615T154143_20250615T154208_059659_076855_rtc,S1A_IW_GRDH_1SDV_20250615T154143_20250615T154208_059659_076855_rtc,[1],1
1149,1,S1A_IW_GRDH_1SDV_20250615T154143_20250615T154208_059659_076855_rtc,S1A_IW_GRDH_1SDV_20250615T154143_20250615T154208_059659_076855_rtc,[1],1
1150,1,S1C_IW_GRDH_1SDV_20250621T154053_20250621T154118_002883_rtc,S1C_IW_GRDH_1SDV_20250621T154053_20250621T154118_002883_rtc,[2],1
1151,4,S1C_IW_GRDH_1SDV_20250703T154054_20250703T154119_003058_rtc,S1A_IW_GRDH_1SDV_20250709T154141_20250709T154206_060009_rtc,[2],4
1152,15,S1C_IW_GRDH_1SDV_20250703T154054_20250703T154119_003058_rtc,S1A_IW_GRDH_1SDV_20250716T153354_20250716T153419_060111_rtc,[2],15
1153,1,S1C_IW_GRDH_1SDV_20250703T154054_20250703T154119_003058_rtc,S1C_IW_GRDH_1SDV_20250703T154054_20250703T154119_003058_rtc,[2],1
1154,6,S1C_IW_GRDH_1SDV_20250703T154054_20250703T154119_003058_rtc,S1C_IW_GRDH_1SDV_20250715T154055_20250715T154120_003233_rtc,[1],6
1155,2,S1C_IW_GRDH_1SDV_20250703T154054_20250703T154119_003058_rtc,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,[1],2
1156,1,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,[1],1
1157,1,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,[1],1
1158,1,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,[1],1
1159,1,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,[1],1
1160,1,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,[1],1
1161,1,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,[1],1
1162,1,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,[2],1
1163,12,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,S1A_IW_GRDH_1SDV_20250716T153354_20250716T153419_060111_rtc,[2],12
1164,1,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,[2],1
1165,2,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,S1A_IW_GRDH_1SDV_20250709T154141_20250709T154206_060009_rtc,[2],2
1166,1,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,[2],1
1167,1,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,[2],1
1168,1,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,[2],1
1169,1,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,[2],1
1170,1,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,[2],1
1171,5,S1A_IW_GRDH_1SDV_20250704T153355_20250704T153420_059936_0771F5_rtc,S1C_IW_GRDH_1SDV_20250715T154055_20250715T154120_003233_rtc,[2],5
1172,1,S1C_IW_GRDH_1SDV_20250710T153231_20250710T153256_003160_rtc,S1C_IW_GRDH_1SDV_20250710T153231_20250710T153256_003160_rtc,[1],1
1173,1,S1C_IW_GRDH_1SDV_20250710T153231_20250710T153256_003160_rtc,S1C_IW_GRDH_1SDV_20250710T153231_20250710T153256_003160_rtc,[1],1
1174,1,S1C_IW_GRDH_1SDV_20250710T153231_20250710T153256_003160_rtc,S1C_IW_GRDH_1SDV_20250710T153231_20250710T153256_003160_rtc,[2],1
1175,1,S1C_IW_GRDH_1SDV_20250710T153231_20250710T153256_003160_rtc,S1C_IW_GRDH_1SDV_20250710T153231_20250710T153256_003160_rtc,[1],1
1176,1,S1C_IW_GRDH_1SDV_20250710T153231_20250710T153256_003160_rtc,S1C_IW_GRDH_1SDV_20250710T153231_20250710T153256_003160_rtc,[2],1
1177,1,S1C_IW_GRDH_1SDV_20250710T153231_20250710T153256_003160_rtc,S1C_IW_GRDH_1SDV_20250710T153231_20250710T153256_003160_rtc,[1],1
1178,1,S1C_IW_GRDH_1SDV_20250710T153231_20250710T153256_003160_rtc,S1C_IW_GRDH_1SDV_20250710T153231_20250710T153256_003160_rtc,[2],1
1179,1,S1C_IW_GRDH_1SDV_20250710T153231_20250710T153256_003160_rtc,S1C_IW_GRDH_1SDV_20250710T153231_20250710T153256_003160_rtc,[1],1
1180,1,S1C_IW_GRDH_1SDV_20250710T153231_20250710T153256_003160_rtc,S1C_IW_GRDH_1SDV_20250710T153231_20250710T153256_003160_rtc,[1],1
1181,2,S1C_IW_GRDH_1SDV_20250715T154055_20250715T154120_003233_rtc,S1A_IW_GRDH_1SDV_20250716T153354_20250716T153419_060111_rtc,[2],2
1182,1,S1C_IW_GRDH_1SDV_20250715T154055_20250715T154120_003233_rtc,S1C_IW_GRDH_1SDV_20250715T154055_20250715T154120_003233_rtc,[1],1
1183,1,S1A_IW_GRDH_1SDV_20250716T153354_20250716T153419_060111_rtc,S1A_IW_GRDH_1SDV_20250716T153354_20250716T153419_060111_rtc,[1],1
1184,1,S1A_IW_GRDH_1SDV_20250716T153354_20250716T153419_060111_rtc,S1A_IW_GRDH_1SDV_20250716T153354_20250716T153419_060111_rtc,[1],1
1185,1,S1A_IW_GRDH_1SDV_20250716T153354_20250716T153419_060111_rtc,S1A_IW_GRDH_1SDV_20250716T153354_20250716T153419_060111_rtc,[1],1
1186,3,S1A_IW_GRDH_1SDV_20250802T154141_20250802T154206_060359_rtc,S1C_IW_GRDH_1SDV_20250808T154056_20250808T154121_003583_rtc,[1],3
1187,1,S1A_IW_GRDH_1SDV_20250802T154141_20250802T154206_060359_rtc,S1A_IW_GRDH_1SDV_20250802T154141_20250802T154206_060359_rtc,[2],1
1188,16,S1A_IW_GRDH_1SDV_20250802T154141_20250802T154206_060359_rtc,S1C_IW_GRDH_1SDV_20250820T154056_20250820T154121_003758_00780D_rtc,[2],16
1189,4,S1A_IW_GRDH_1SDV_20250802T154141_20250802T154206_060359_rtc,S1C_IW_GRDH_1SDV_20250803T153233_20250803T153258_003510_rtc,[2],4
1190,12,S1A_IW_GRDH_1SDV_20250802T154141_20250802T154206_060359_rtc,S1C_IW_GRDH_1SDV_20250820T154056_20250820T154121_003758_00780D_rtc,[1],12
1191,1,S1C_IW_GRDH_1SDV_20250803T153233_20250803T153258_003510_rtc,S1C_IW_GRDH_1SDV_20250803T153233_20250803T153258_003510_rtc,[2],1
1192,1,S1C_IW_GRDH_1SDV_20250803T153233_20250803T153258_003510_rtc,S1C_IW_GRDH_1SDV_20250803T153233_20250803T153258_003510_rtc,[1],1
1193,1,S1C_IW_GRDH_1SDV_20250803T153233_20250803T153258_003510_rtc,S1C_IW_GRDH_1SDV_20250803T153233_20250803T153258_003510_rtc,[1],1
1194,1,S1C_IW_GRDH_1SDV_20250803T153233_20250803T153258_003510_rtc,S1C_IW_GRDH_1SDV_20250803T153233_20250803T153258_003510_rtc,[1],1
1195,1,S1C_IW_GRDH_1SDV_20250803T153233_20250803T153258_003510_rtc,S1C_IW_GRDH_1SDV_20250803T153233_20250803T153258_003510_rtc,[2],1
1196,1,S1C_IW_GRDH_1SDV_20250803T153233_20250803T153258_003510_rtc,S1C_IW_GRDH_1SDV_20250803T153233_20250803T153258_003510_rtc,[2],1
1197,1,S1C_IW_GRDH_1SDV_20250803T153233_20250803T153258_003510_rtc,S1C_IW_GRDH_1SDV_20250803T153233_20250803T153258_003510_rtc,[2],1
1198,1,S1C_IW_GRDH_1SDV_20250803T153233_20250803T153258_003510_rtc,S1C_IW_GRDH_1SDV_20250803T153233_20250803T153258_003510_rtc,[2],1
1199,3,S1C_IW_GRDH_1SDV_20250808T154056_20250808T154121_003583_rtc,S1A_IW_GRDH_1SDV_20250814T154141_20250814T154206_060534_rtc,[2],3
1200,2,S1C_IW_GRDH_1SDV_20250808T154056_20250808T154121_003583_rtc,S1A_IW_GRDH_1SDV_20250809T153354_20250809T153419_060461_rtc,[2],2
1201,1,S1C_IW_GRDH_1SDV_20250808T154056_20250808T154121_003583_rtc,S1C_IW_GRDH_1SDV_20250808T154056_20250808T154121_003583_rtc,[2],1
1202,6,S1C_IW_GRDH_1SDV_20250808T154056_20250808T154121_003583_rtc,S1C_IW_GRDH_1SDV_20250820T154056_20250820T154121_003758_00780D_rtc,[2],6
1203,1,S1C_IW_GRDH_1SDV_20250808T154056_20250808T154121_003583_rtc,S1C_IW_GRDH_1SDV_20250808T154056_20250808T154121_003583_rtc,[1],1
1204,3,S1C_IW_GRDH_1SDV_20250808T154056_20250808T154121_003583_rtc,S1A_IW_GRDH_1SDV_20250809T153354_20250809T153419_060461_rtc,[1],3
1205,4,S1C_IW_GRDH_1SDV_20250808T154056_20250808T154121_003583_rtc,S1A_IW_GRDH_1SDV_20250814T154141_20250814T154206_060534_rtc,[1],4
1206,1,S1C_IW_GRDH_1SDV_20250808T154056_20250808T154121_003583_rtc,S1C_IW_GRDH_1SDV_20250808T154056_20250808T154121_003583_rtc,[1],1
1207,1,S1C_IW_GRDH_1SDV_20250808T154056_20250808T154121_003583_rtc,S1C_IW_GRDH_1SDV_20250808T154056_20250808T154121_003583_rtc,[2],1
1208,8,S1A_IW_GRDH_1SDV_20250809T153354_20250809T153419_060461_rtc,S1C_IW_GRDH_1SDV_20250815T153233_20250815T153258_003685_0075D9_rtc,[2],8
1209,5,S1A_IW_GRDH_1SDV_20250809T153354_20250809T153419_060461_rtc,S1C_IW_GRDH_1SDV_20250815T153233_20250815T153258_003685_0075D9_rtc,"[1, 2]",5
1210,4,S1A_IW_GRDH_1SDV_20250809T153354_20250809T153419_060461_rtc,S1C_IW_GRDH_1SDV_20250815T153233_20250815T153258_003685_0075D9_rtc,[2],4
1211,1,S1A_IW_GRDH_1SDV_20250809T153354_20250809T153419_060461_rtc,S1A_IW_GRDH_1SDV_20250809T153354_20250809T153419_060461_rtc,[2],1
1212,1,S1A_IW_GRDH_1SDV_20250809T153354_20250809T153419_060461_rtc,S1A_IW_GRDH_1SDV_20250809T153354_20250809T153419_060461_rtc,[2],1
1213,3,S1A_IW_GRDH_1SDV_20250809T153354_20250809T153419_060461_rtc,S1C_IW_GRDH_1SDV_20250815T153233_20250815T153258_003685_0075D9_rtc,[1],3
1214,3,S1A_IW_GRDH_1SDV_20250809T153354_20250809T153419_060461_rtc,S1C_IW_GRDH_1SDV_20250815T153233_20250815T153258_003685_0075D9_rtc,[1],3
1215,1,S1A_IW_GRDH_1SDV_20250809T153354_20250809T153419_060461_rtc,S1A_IW_GRDH_1SDV_20250809T153354_20250809T153419_060461_rtc,[2],1
1216,1,S1A_IW_GRDH_1SDV_20250809T153354_20250809T153419_060461_rtc,S1A_IW_GRDH_1SDV_20250809T153354_20250809T153419_060461_rtc,[2],1
1217,1,S1A_IW_GRDH_1SDV_20250809T153354_20250809T153419_060461_rtc,S1A_IW_GRDH_1SDV_20250809T153354_20250809T153419_060461_rtc,[1],1
1218,1,S1A_IW_GRDH_1SDV_20250809T153354_20250809T153419_060461_rtc,S1A_IW_GRDH_1SDV_20250809T153354_20250809T153419_060461_rtc,[2],1
1219,1,S1A_IW_GRDH_1SDV_20250814T154141_20250814T154206_060534_rtc,S1A_IW_GRDH_1SDV_20250814T154141_20250814T154206_060534_rtc,[1],1
